title,description,date,url
Outrage as DHS moves to restrict lawmaker visits to detention centers,,2025-06-19,https://www.theguardian.com/us-news/2025/jun/19/dhs-immigration-detention-center-visits-new-guidance
LA teachers are on the frontlines as Ice raids terrorize their students: ‘You are not alone’,,2025-06-19,https://www.theguardian.com/us-news/2025/jun/19/los-angeles-ice-raids-teachers-schools
This detective got a surprise visit and a special request from the teen whose life he saved 15 years ago,,2025-06-19,https://www.cnn.com/2025/06/19/us/video/wyoming-detective-graduating-teen-reunion-btc
Ice is cracking down on Trump’s own supporters. Will they change their minds?,,2025-06-19,https://www.theguardian.com/commentisfree/2025/jun/19/ice-trump-supporters-crackdown
"‘2 in 3 chance’ Trump will strike Iranian nuclear facility, says Fmr. NATO Commander",,2025-06-19,https://www.cnn.com/2025/06/19/Tv/video/cnn-sitroom-pamela-brown-james-stavridis-nato-commander-israel-iran-conflict
"Los Angeles Dodgers deny ICE’s attempt to gain entry to Dodger Stadium grounds, source says",,2025-06-19,https://www.cnn.com/2025/06/19/sport/los-angeles-dodgers-ice
ICE agents seen outside Dodger stadium,,2025-06-19,https://www.cnn.com/2025/06/19/politics/video/ice-agents-outside-dodger-stadium-digvid
See inside Iranian TV studio hit by Israeli airstrike,,2025-06-19,https://www.cnn.com/2025/06/19/world/video/iran-airstrike-tvstudio-intldesk
"5 things to know for June 19: Israel-Iran, Elected officials detained, Suicide hotline, Heat dome, Jewelry heist",,2025-06-19,https://www.cnn.com/2025/06/19/us/5-things-to-know-for-june-19-israel-iran-elected-officials-detained-suicide-hotline-heat-dome-jewelry-heist
DHS issues new guidance for lawmakers visiting ICE facilities after tense confrontations,,2025-06-19,https://www.cnn.com/2025/06/19/politics/dhs-ice-visits-congress-lawmakers
CNN reporter visits hospital struck in Israel,,2025-06-19,https://www.cnn.com/2025/06/19/world/video/israel-hospital-iran-strike-ldn-digvid
See moment SpaceX Starship rocket explodes,,2025-06-19,https://www.cnn.com/2025/06/19/science/video/spacex-starship-rocket-explosion-digvid
Iran’s longstanding history of protest,,2025-06-19,https://www.cnn.com/2025/06/19/world/video/iran-history-protest-ldn-intldsk
ICE arrests 84 people at Louisiana racetrack,,2025-06-18,https://abcnews.go.com/US/wireStory/ice-arrests-84-people-louisiana-racetrack-122983913
Residents petition Amherst to help curb ICE actions in town,,2025-06-19,https://www.gazettenet.com/Amherst-residents-suggest-pushing-back-on-ICE-with-help-from-police-61842760
'Dosa Divas' Is a ‘Spicy’ New Game About Fighting Capitalism With Food,,2025-06-19,https://www.wired.com/story/dosa-divas-is-a-spicy-new-game-about-fighting-capitalism-with-food/
"Trump, Juventus and thinly veiled contempt in the Oval Office",,2025-06-19,https://www.theguardian.com/football/2025/jun/19/football-daily-email-trump-juventus-copa-gianni
US economy faces reckoning as some immigrants avoid workplaces,,2025-06-19,https://www.csmonitor.com/USA/Politics/2025/0619/immigrant-economy-ice-raid?icid=rss
"New York mayoral candidate arrested by Ice: ‘Trump is looking to stoke conflict, weaponize fear’",,2025-06-19,https://www.theguardian.com/us-news/2025/jun/19/new-york-mayoral-candidate-brad-lander-interview
"MSNBC Airs NYC Comptroller Arrest Video, Proceeds to Blatantly Lie",,2025-06-18,https://www.newsbusters.org/blogs/nb/matthew-seck/2025/06/18/msnbc-airs-nyc-comptroller-arrest-video-proceeds-blatantly-lie
Hollywood Home Depot raided by federal agents; vendors and day laborers taken,,2025-06-19,https://www.ocregister.com/2025/06/19/hollywood-home-depot-raided-by-federal-agents-vendors-and-day-laborers-taken/
'Any illegal immigrants?' Trump questions workers installing White House flagpoles,,2025-06-19,https://abcnews.go.com/US/illegal-immigrants-trump-questions-workers-installing-white-house/story?id=122996015
'Out of hand very quickly': 4 face charges in protest of Glenn Valley immigration raid,,2025-06-19,https://omaha.com/news/local/crime-courts/article_2a0733ed-8b2d-4b4d-b01d-36156d0841c5.html
"Trump's dangerous rage after ""No Kings""",,2025-06-19,https://www.salon.com/2025/06/19/as-his-support-drops-will-lash-out-in-dangerous-unimaginable-ways/
This ad hits a nerve because it's true,,2025-06-19,https://www.salon.com/2025/06/19/this-ad-hits-a-nerve-because-its-true/
Nezza’s anthem in Spanish at Dodger Stadium ignites debate over team’s immigrant support,,2025-06-19,https://www.courant.com/2025/06/19/nezza-dodgers-ice-raids/
ICE Imposes New Rules on Congressional Visits,,2025-06-19,https://www.nytimes.com/2025/06/19/us/politics/ice-congress.html
Redadas del ICE y su incertidumbre ahuyentan a trabajadores y desconciertan a empresas,,2025-06-19,https://www.chicagotribune.com/2025/06/19/redadas-del-ice-y-su-incertidumbre-ahuyentan-a-trabajadores-y-desconciertan-a-empresas/
Man in green card process detained by ICE at Grand Canyon—Boyfriend,,2025-06-19,https://www.newsweek.com/juan-vita-detained-ice-green-card-2088094
Trump gives TikTok’s owner more time to find a buyer for U.S. operations.,,2025-06-19,https://www.nytimes.com/live/2025/06/19/us/trump-news/tiktok-extension-buyer
Stop tone policing protesters,,2025-06-19,https://www.bostonglobe.com/2025/06/19/opinion/stop-policing-protesters-flags-immigration/
A New York mayoral candidate tried to escort immigrants facing arrest. He’s not alone.,,2025-06-19,https://www.bostonglobe.com/2025/06/19/nation/brad-lander-immigrants-ice-escort/
Democrats accuse Trump administration of weaponizing law enforcement to silence political foes,,2025-06-19,https://www.cbsnews.com/newyork/news/democrats-trump-administration-weaponizing-law-enforcement-silence-political-foes/
EXCLUSIVE: Fmr ICE Chief Says Democrats Working Overtime To ‘Obstruct’ Law Enforcement,,2025-06-19,https://dailycaller.com/2025/06/19/ice-chief-rips-dems-for-obstructing-agency/
How Dems really view Trump’s economic approach — and what it means for the 2026 midterms,,2025-06-19,https://nypost.com/2025/06/19/us-news/how-dems-really-view-trumps-economic-approach-and-what-it-means-for-the-2026-midterms/
WA cherry growers struggle to find pickers,,2025-06-19,https://www.seattletimes.com/business/agriculture/wa-cherry-growers-struggle-to-find-pickers/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all
Phoenix council rejects proposals said to cut immigration enforcement,,2025-06-19,https://www.azcentral.com/story/news/local/phoenix/2025/06/19/phoenix-city-council-rejects-cuts-immigration-enforcement/84260359007/
"Share your questions about ICE, immigration in Wisconsin",,2025-06-19,https://www.jsonline.com/story/news/local/2025/06/19/share-your-questions-about-ice-immigration-in-wisconsin/84229106007/
DOJ: Man charged in plot to attack officers with explosives at L.A. protests,,2025-06-19,https://www.oann.com/newsroom/doj-man-charged-in-plot-to-attack-officers-with-explosives-at-l-a-protests/
Florida AG Proposes ‘Alligator Alcatraz’ For Illegal Aliens,,2025-06-19,https://dailycaller.com/2025/06/19/florida-alligator-alcatraz-illegal-aliens-james-uthmeier/
Thursday Morning Minute: They'd Rather Be Ruled by an Autopen?,,2025-06-19,https://redstate.com/smoosieq/2025/06/19/thursday-morning-minute-n2190655
Congressional Democrats Continue to Cosplay Oversight As Rep. Judy Chu Crashes ICE Facility and LA MDC,,2025-06-19,https://redstate.com/jenniferoo/2025/06/19/judy-chu-party-crashes-the-adelanto-ice-facility-decrying-conditions-n2190656
Knife-Wielding Illegal Alien Charged With Attempted Murder After Allegedly Attacking Trump Attorney in NY,,2025-06-19,https://redstate.com/rusty-weiss/2025/06/19/trump-attorney-attacked-by-knife-wielding-illegal-in-capital-of-new-york-charged-with-attempted-murder-n2190654
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.baltimoresun.com/2025/06/19/ice-raids-businesses/
CNN Guest Implies ICE Agents Deporting Illegal Immigrants Are ‘Monsters’,,2025-06-19,https://dailycaller.com/2025/06/19/cnn-guest-implies-ice-agents-deporting-illegal-immigrants-monsters/
Psaki points out Trump and Obama's contrasting vision for America,,2025-06-19,https://www.msnbc.com/msnbc/watch/psaki-points-out-trump-and-obama-s-contrasting-vision-for-america-241917509829
"""A city of immigrants"" Miami commissioner reacts as city approves ICE agreement",,2025-06-18,https://www.msnbc.com/msnbc/watch/-a-city-of-immigrants-miami-commissioner-reacts-as-city-approves-ice-agreement-241874501525
"Psaki: Trump admin. is ""getting more aggressive about arresting or detaining"" public officials",,2025-06-18,https://www.msnbc.com/msnbc/watch/psaki-trump-admin-is-getting-more-aggressive-about-arresting-or-detaining-public-officials-241850949624
"'They would lose their ever-loving mind,' Sen. Elissa Slotkin calls out Republican's L.A. hypocrisy",,2025-06-18,https://www.msnbc.com/deadline-white-house/watch/-they-would-lose-their-ever-loving-mind-sen-elissa-slotkin-calls-out-republican-s-l-a-hypocrisy-241863237685
Carlson-Cruz blowout exposes MAGA rift on Iran,,2025-06-18,https://www.msnbc.com/msnbc/watch/carlson-cruz-blowout-exposes-maga-rift-on-iran-241870405645
"Mark Esper 'has more guts and balls than you,' Sen. Elissa Slotkin tells Secretary Hegseth",,2025-06-18,https://www.msnbc.com/deadline-white-house/watch/mark-esper-has-more-guts-and-balls-than-you-sen-elissa-slotkin-tells-secretary-hegseth-241861189803
Border patrol posts bizarre ‘hype video’ to celebrate ICE raid on flea market,,2025-06-19,https://www.msnbc.com/all-in/watch/border-patrol-posts-bizarre-hype-video-to-celebrate-ice-raid-on-flea-market-241873477761
See Ted Cruz and Tucker Carlson brawl over Iran as MAGA infighting explodes into open,,2025-06-19,https://www.msnbc.com/all-in/watch/see-ted-cruz-and-tucker-carlson-brawl-over-iran-as-maga-infighting-explodes-into-open-241878597743
From decrying ‘jack-booted government thugs’ to defending ICE agents wearing masks,,2025-06-19,https://www.msnbc.com/opinion/msnbc-opinion/ice-masks-california-secret-police-bill-rcna213483
Obama warns the U.S. is ‘dangerously close’ to slipping into autocracy under Trump,,2025-06-19,https://www.msnbc.com/msnbc/watch/obama-warns-the-u-s-is-dangerously-close-to-slipping-into-autocracy-under-trump-241873477734
‘Trump’s coalition is shredding itself alive’: Nicolle Wallace on the MAGA meltdown over Iran,,2025-06-18,https://www.msnbc.com/deadline-white-house/watch/-trump-s-coalition-is-shredding-itself-alive-nicolle-wallace-on-the-maga-meltdown-over-iran-241852485828
Russia's economy minister says the country is on the brink of recession,,2025-06-19,https://abcnews.go.com/International/wireStory/russias-economy-minister-country-brink-recession-123007246
Hundreds of anti-ICE protesters storm facility,,2025-06-19,https://www.newsweek.com/anti-ice-protests-immigration-portland-2088048
"As courts review military in L.A., immigration enforcement accelerates",,2025-06-19,https://www.npr.org/2025/06/19/g-s1-73569/as-courts-review-military-in-l-a-immigration-enforcement-accelerates
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.newsday.com/business/trump-immigration-ice-raids-undocumented-workers-e70737
Trump's National Guard immigration enforcement could divide states,,2025-06-19,https://www.usatoday.com/story/news/politics/2025/06/19/trump-national-guard-immigration-enforcement-states/84190706007/
Trump Administration: News and Live Updates,,2025-06-19,https://www.nytimes.com/live/2025/06/19/us/trump-news
Government says Harvard researcher accused of smuggling frog embryos brought 'biological materials',,2025-06-19,https://www.newsday.com/news/nation/harvard-frog-embryo-smuggling-researcher-b12750
"Trump travel ban, new revenue-sharing model create uncertainty for international college athletes",,2025-06-19,https://www.nytimes.com/athletic/6436112/2025/06/19/trump-travel-ban-house-settlement-college-athletes/
Did Barack Obama deport more people than Donald Trump?,,2025-06-19,https://www.usatoday.com/story/news/politics/2025/06/19/obama-trump-deportation-numbers/84257245007/
What US airlines are doing with your data (you won’t like it),,2025-06-19,https://www.thestreet.com/travel/what-us-airlines-are-doing-with-your-data-you-wont-like-it
NYC mayoral candidate arrested by ICE says agents feel overworked,,2025-06-19,https://www.newsweek.com/brad-lander-ice-agents-2088020
Democrats accuse Trump administration of weaponizing law enforcement to silence political foes,,2025-06-19,https://www.cbsnews.com/news/democrats-trump-administration-weaponizing-law-enforcement-silence-political-foes/
Trump admin fights to deport convicted murderer shielded by Biden-era torture protection,,2025-06-19,https://www.foxnews.com/politics/trump-admin-fights-deport-convicted-murderer-shielded-biden-era-torture-protection
Controversial national anthem singer at Dodgers game says she's received death threats,,2025-06-19,https://www.foxnews.com/sports/controversial-national-anthem-singer-dodgers-game-says-shes-received-death-threats
Dodgers to announce plans to assist immigrants impacted by ICE: Sources,,2025-06-19,https://www.nytimes.com/athletic/6436944/2025/06/19/los-angeles-dodgers-immigrant-assistance/
How the U.S. Supreme Court’s ruling on gender-affirming care affects Ohio: Capitol Letter,,2025-06-19,https://www.cleveland.com/open/2025/06/how-the-us-supreme-courts-ruling-on-gender-affirming-care-affects-ohio-capitol-letter.html
The Blue-Collar Wage Boom Is the Story To Watch,,2025-06-19,https://www.realclearpolitics.com/articles/2025/06/19/the_blue-collar_wage_boom_is_the_story_to_watch_152934.html
Immigration raid at Louisiana racetrack ends with more than 80 arrests,,2025-06-18,https://www.newsday.com/news/nation/louisiana-racetrack-ice-raid-arrests-delta-downs-d77511
Tensions flare as agents arrest another U.S. citizen for interfering in immigration arrests,,2025-06-19,https://www.latimes.com/california/story/2025-06-19/citizen-confronting-agents-during-sweep-arrested-tension-los-angeles-streets
ICE takes custody of Spanish-language journalist arrested at Georgia protest,,2025-06-18,https://www.newsday.com/news/nation/journalist-detained-immigration-ice-mario-guevarra-atlanta-x93606
Nezza's anthem in Spanish at Dodger Stadium ignites debate over team's immigrant support,,2025-06-18,https://www.newsday.com/entertainment/dodgers-spanish-national-anthem-nezza-j37607
"In Los Angeles, the Democratic narrative doesn’t hold",,2025-06-19,https://www.baltimoresun.com/2025/06/19/in-los-angeles-the-democratic-narrative-doesnt-hold-commentary/
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.sandiegouniontribune.com/2025/06/19/ice-raids-businesses/
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.sun-sentinel.com/2025/06/19/ice-raids-businesses/
"In Los Angeles County and its working-class suburbs, ‘a plague of fear and silence’ in once-busy immigrant hubs",,2025-06-19,https://www.mercurynews.com/2025/06/19/in-la-county-and-its-working-class-suburbs-a-plague-of-fear-and-silence-in-once-busy-immigrant-hubs/
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.denverpost.com/2025/06/19/ice-raids-businesses/
"A teen with no criminal background was deported by ICE, leaving his community aghast",,2025-06-19,https://www.nbcnews.com/news/us-news/ice-deports-teen-soccer-star-graduation-rcna212566
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.courant.com/2025/06/19/ice-raids-businesses/
'Vile': Slavery is still legal in this swing state,,2025-06-19,https://www.rawstory.com/vile-slavery-is-still-legal-in-this-swing-state/
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.ocregister.com/2025/06/19/ice-raids-businesses/
"Farms, hotels and restaurants press Trump to exempt their businesses from immigration raids",,2025-06-19,https://www.latimes.com/business/story/2025-06-19/farms-hotels-and-restaurants-press-trump-to-exempt-their-businesses-from-immigration-raids
ICE wants to expand detention capacity in California. This new facility will be the largest in the state,,2025-06-19,https://www.latimes.com/california/story/2025-06-19/this-new-ice-detention-facility-will-be-the-largest-in-the-state
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.twincities.com/2025/06/19/ice-raids-businesses/
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.pilotonline.com/2025/06/19/ice-raids-businesses/
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://abcnews.go.com/Politics/wireStory/ice-raids-uncertainty-scare-off-workers-baffle-businesses-123002025
Redadas del ICE y su incertidumbre asustan a los trabajadores y desconciertan a las empresas,,2025-06-19,https://www.elnuevodia.com/noticias/estados-unidos/notas/redadas-del-ice-y-su-incertidumbre-asustan-a-los-trabajadores-y-desconciertan-a-las-empresas/
Portland anti-ICE riot crushed by federal agents,,2025-06-19,https://www.foxnews.com/us/portland-anti-ice-riot-crushed-federal-agents
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.orlandosentinel.com/2025/06/19/ice-raids-businesses/
AEW star Brody King wears 'abolish ICE' shirt before match in Mexico,,2025-06-19,https://www.foxnews.com/sports/aew-star-brody-king-wears-abolish-ice-shirt-before-match-mexico
How President Trump’s shifting deportation push has played out in Colorado: ‘There’s no small moves’,,2025-06-19,https://www.denverpost.com/2025/06/19/colorado-ice-deportations-immigration-trump/
Trump's megabill will supercharge his least-popular moves,,2025-06-19,https://www.msnbc.com/opinion/msnbc-opinion/trump-megabill-polls-immigration-project-47-rcna213505
Nezza’s national anthem in Spanish at Dodger Stadium ignites debate over team’s immigrant support,,2025-06-19,https://www.chicagotribune.com/2025/06/19/nezza-los-angeles-dodgers-national-anthem/
"Immigration arrest turns violent in Bloomington, suspect now facing federal charges",,2025-06-18,https://www.cbsnews.com/minnesota/news/immigration-arrest-turns-violent-in-bloomington-suspect-now-facing-federal-charges/
"RFK Jr. Hires Vaccine Skeptics for Vaccine Panel, Because Modern Medicine Is for Suckers",,2025-06-18,https://www.vanityfair.com/news/story/rfk-jr-hires-vaccine-skeptics-for-vaccine-panel
How Did This Scrappy Post-9/11 Agency Get So Powerful?,,2025-06-19,https://slate.com/news-and-politics/2025/06/kristi-noem-ice-dhs-budget-trump-power.html?via=rss
Donald Trump Is Enacting His Darkest Agenda in the Backyard of a Small Town. Absolutely No One Wants to Talk About It.,,2025-06-19,https://slate.com/business/2025/06/donald-trump-immigration-ice-raids-arrests-jena-louisiana.html?via=rss
Newsom Attacks Republicans On Violent Crime — Data Tell Different Story,,2025-06-19,https://dailycaller.com/2025/06/19/newsom-attacks-republicans-on-violent-crime-data-tell-different-story/
What Employers Should Know As The Immigration Crackdown Escalates,,2025-06-19,https://www.forbes.com/sites/stuartanderson/2025/06/19/what-employers-should-know-as-the-immigration-crackdown-escalates/
Trump Is Doubling Down on ICE Raids. It Might Come Back to Haunt Him.,,2025-06-19,https://slate.com/news-and-politics/2025/06/donald-trump-brad-lander-ice-raid-los-angeles.html?via=rss
"Another 2,000 National Guard troops ordered into LA to help subdue ongoing protests",,2025-06-18,https://www.stripes.com/theaters/us/2025-06-18/northcom-la-protests-national-guard-18167441.html
"Farmers, ranchers and hospitality managers face whiplash as Trump orders ease on ICE raids and then flip flops",,2025-06-19,https://fortune.com/2025/06/19/farmers-ranchers-hospitality-managers-whiplash-trump-ice-raids-flip-flop/
Rep. Marjorie Taylor Greene says Israel-Iran conflict splitting MAGA base,,2025-06-19,https://www.ajc.com/politics/2025/06/marjorie-taylor-greene-says-israel-iran-conflict-splitting-trumps-maga-base/
A wild bear enters Lithuania's capital. Hunters refuse a government request to shoot the animal,,2025-06-19,https://www.ajc.com/news/2025/06/lithuanian-hunters-refuse-a-government-request-to-shoot-a-wild-bear-in-the-capital/
"Tariff threats, wars will slow but not collapse global luxury sales in 2025, new study shows",,2025-06-19,https://www.ajc.com/news/2025/06/tariff-threats-wars-will-slow-but-not-collapse-global-luxury-sales-in-2025-new-study-shows/
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.ajc.com/news/2025/06/ice-raids-and-their-uncertainty-scare-off-workers-and-baffle-businesses/
Supreme Court rules banning kids' transgender care not discriminatory,,2025-06-19,https://www.ajc.com/politics/2025/06/federal-ruling-adds-heat-to-georgias-transgender-care-debate/
"Spending time in the heat could age your body faster, study says",,2025-06-19,https://www.ajc.com/wellness/2025/06/spending-a-lot-of-time-in-the-heat-this-summer-your-body-might-age-faster/
AJC readers write,,2025-06-19,https://www.ajc.com/opinion/2025/06/readers-write-17/
"Congo and Rwanda will sign a peace deal on June 27, a major step in ending fighting in eastern Congo",,2025-06-19,https://www.ajc.com/news/2025/06/congo-and-rwanda-will-sign-a-peace-deal-on-june-27-a-major-step-in-ending-fighting-in-eastern-congo/
‘Made in Doraville’: A documentary love letter to a Georgia city,,2025-06-19,https://www.ajc.com/arts-entertainment/2025/06/made-in-doraville-a-documentary-love-letter-to-a-city-known-for-its-gm-plant/
"Mets aim to end 5-game losing streak, take on the Braves",,2025-06-19,https://www.ajc.com/news/2025/06/mets-aim-to-end-5-game-losing-streak-take-on-the-braves/
The Morning Briefing: Are the Good Iranian People About to Have a Moment?,,2025-06-19,https://pjmedia.com/stephen-kruiser/2025/06/19/the-morning-briefing-are-the-good-iranian-people-about-to-have-a-moment-n4940930
Google hits setback in bid to overturn multibillion EU antitrust fine in Android case,,2025-06-19,https://www.ajc.com/news/2025/06/google-hits-setback-in-bid-to-overturn-multibillion-eu-antitrust-fine-in-android-case/
Defibrillators at some MARTA stations no longer publicly accessible,,2025-06-19,https://www.ajc.com/news/2025/06/marta-defibrillators-moved-from-public-cabinets-sealed-in-staff-rooms/
One Tech Tip: No more lost cats and dogs. Use tech to track your pet,,2025-06-19,https://www.ajc.com/news/2025/06/one-tech-tip-no-more-lost-cats-and-dogs-use-tech-to-track-your-pet/
"Georgia reports sixth case of measles of the year, health officials confirm",,2025-06-19,https://www.ajc.com/news/2025/06/georgia-reports-sixth-case-of-measles-of-the-year-health-officials-confirm/
"Ossoff, Congress raise red flags as Trump shifts funds from Pentagon to the border",,2025-06-19,https://www.ajc.com/politics/2025/06/congress-grumbles-as-trump-shifts-funds-from-pentagon-to-the-border/
"For Pride Month and Juneteenth, remember who paved the way for BlaQueer liberation",,2025-06-19,https://www.ajc.com/opinion/2025/06/juneteenth-and-pride-month-offer-blaqueer-blueprint-for-reproductive-justice/
Israeli scientists reel after Iranian missile strikes premier research institute,,2025-06-19,https://www.ajc.com/news/2025/06/israeli-scientists-reel-after-iranian-missile-strikes-premier-research-institute/
Japan's royal couple mourn A-bomb victims ahead of Hiroshima's 80th anniversary,,2025-06-19,https://www.ajc.com/news/2025/06/japans-royal-couple-mourn-a-bomb-victims-ahead-of-hiroshimas-80th-anniversary/
"Tried and tested in war: For European drone manufacturers, Ukraine is the place to be",,2025-06-19,https://www.ajc.com/news/2025/06/tried-and-tested-in-war-for-european-drone-manufacturers-ukraine-is-the-place-to-be/
"Israeli military says Iran used a missile with multiple warheads in its attack, posing new challenge",,2025-06-19,https://www.ajc.com/news/2025/06/israel-threatens-irans-top-leader-after-missiles-damage-hospital-and-wound-more-than-200/
How Atlanta’s Kristian Bush became Megan Moroney’s producer,,2025-06-19,https://www.ajc.com/arts-entertainment/2025/06/how-atlantas-kristian-bush-became-megan-moroneys-producer/
Georgia fails students by not educate them fully about slavery,,2025-06-19,https://www.ajc.com/opinion/2025/06/georgia-serves-students-poorly-by-failing-to-educate-them-fully-about-slavery/
"Swiss cut key interest rate by a quarter percentage point, putting its target now at 0%",,2025-06-19,https://www.ajc.com/news/2025/06/swiss-cut-key-interest-rate-by-a-quarter-percentage-point-putting-its-target-now-at-0/
Greenpeace warns of potential environmental disaster as oil tankers collide near Strait of Hormuz,,2025-06-19,https://www.ajc.com/news/2025/06/greenpeace-warns-of-potential-environmental-disaster-as-oil-tankers-collide-near-strait-of-hormuz/
"Politically Georgia discusses Juneteenth’s promise, Black joy and more",,2025-06-19,https://www.ajc.com/politics/2025/06/a-look-at-juneteenths-promise-political-landscape-and-black-joy/
"Iran's Arak heavy water reactor, hit by an Israeli airstrike, was part of Tehran's nuclear deal",,2025-06-19,https://www.ajc.com/news/2025/06/irans-arak-heavy-water-reactor-hit-by-an-israeli-airstrike-was-part-of-tehrans-nuclear-deal/
ICE takes custody of Spanish-language journalist arrested at Georgia protest,,2025-06-18,https://abcnews.go.com/US/wireStory/ice-takes-custody-spanish-language-journalist-arrested-georgia-122990625
Best waterfalls near Atlanta for a day trip or weekend escape,,2025-06-05,https://www.ajc.com/wellness/2025/06/5-refreshing-waterfalls-near-atlanta-to-beat-the-heat-this-summer/
Chris Carr backers target potential gubernatorial opponent Burt Jones in ad,,2024-12-17,https://www.ajc.com/politics/2025/06/chris-carr-backers-target-potential-gubernatorial-opponent-burt-jones-in-ad/
"Atlanta summer travel still expected to be steady, despite economic uncertainty",,2025-06-19,https://www.ajc.com/business/2025/06/international-tourist-volume-down-but-atl-still-expects-summer-travel-rush/
Who will have the 2025 song of the summer? We offer some predictions,,2025-06-19,https://www.ajc.com/news/2025/06/who-will-have-the-2025-song-of-the-summer-we-offer-some-predictions/
"Celebrate Pride and the magic of Disney with ASO, Atlanta Gay Men’s Chorus",,2025-06-19,https://www.ajc.com/arts-entertainment/2025/06/aso-and-atlanta-gay-mens-chorus-to-celebrate-pride-with-the-magic-of-disney/
Erick makes landfall in southern Mexico as a Category 3 storm,,2025-06-19,https://www.ajc.com/news/2025/06/erick-makes-landfall-in-western-mexico-state-as-a-category-3-storm/
Hackers say they wiped out $90 million from Iran cryptocurrency exchange,,2025-06-19,https://www.ajc.com/news/2025/06/hackers-say-they-wiped-out-90-million-from-iran-cryptocurrency-exchange/
Ducks return to a Long Island farm that lost its entire flock to the bird flu,,2025-06-19,https://www.ajc.com/news/2025/06/long-islands-last-duck-farm-is-quacking-again-after-losing-its-entire-flock-to-the-bird-flu/
Bank of England says world is 'highly unpredictable' as it keeps interest rate at 2-year low,,2025-06-19,https://www.ajc.com/news/2025/06/bank-of-england-keeps-main-uk-interest-rate-at-two-year-low-of-425/
Thai prime minister's leaked phone call with Cambodia's Hun Sen sparks outrage and political turmoil,,2025-06-19,https://www.ajc.com/news/2025/06/thai-prime-ministers-leaked-phone-call-with-cambodias-hun-sen-sparks-outrage-and-political-turmoil/
Journalists like Mario Guevara should not be arrested for doing their jobs,,2025-06-19,https://www.ajc.com/opinion/2025/06/journalists-like-mario-guevara-should-not-be-arrested-for-doing-their-jobs/
The Latest: Israel threatens Iran's supreme leader as Iranian strikes wound over 200,,2025-06-19,https://www.ajc.com/news/2025/06/the-latest-israel-threatens-irans-supreme-leader-as-iranian-strikes-wound-over-200/
Zelenskyy calls for more pressure on Russia after deadly Kyiv missile strike,,2025-06-19,https://www.ajc.com/news/2025/06/zelenskyy-calls-for-more-pressure-on-russia-after-deadly-kyiv-missile-strike/
"Georgia trails offer scenic views, healthy workouts for seniors",,2025-06-19,https://www.ajc.com/things-to-do/2025/06/these-georgia-trails-offer-scenic-views-healthy-workouts-for-seniors/
UFC Fight Night in Atlanta attracts sold-out crowd,,2025-06-19,https://www.ajc.com/news/2025/06/atlanta-attracts-crowd-for-one-of-the-highest-grossing-ufc-fight-nights/
Man wanted for homicide in Ecuador apprehended in CT after entering U.S. illegally,,2025-06-19,https://www.courant.com/2025/06/19/man-wanted-for-homicide-in-ecuador-apprehended-in-ct-after-entering-u-s-illegally/
"Donald Trump's approval rating changes after ""No Kings"" protest",,2025-06-19,https://www.newsweek.com/donald-trump-approval-rating-polls-no-kings-protests-2087815
Open the Immigration Courtroom—Justice Can't Be Done in the Dark,,2025-06-19,https://www.newsweek.com/open-immigration-courtroomjustice-cant-done-dark-opinion-2086782
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.inquirer.com/wires/ap/ice-raids-their-uncertainty-scare-off-workers-baffle-businesses-20250619.html
Teachers union responds to deportation of Emerson Colindres,,2025-06-19,https://www.cincinnati.com/story/news/politics/2025/06/19/teachers-union-opposes-deportation-of-students/84258203007/
ICE raids and their uncertainty scare off workers and baffle businesses,,2025-06-19,https://www.seattletimes.com/business/ice-raids-and-their-uncertainty-scare-off-workers-and-baffle-businesses/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all
Dem shredded for calling to put 'every single' illegal immigrant on a quick path to citizenship,,2025-06-18,https://www.foxnews.com/media/dem-shredded-calling-put-every-single-illegal-immigrant-quick-path-citizenship
‘I would not have left’: An Indian student went home after the US terminated his status. Now he can’t come back.,,2025-06-19,https://www.bostonglobe.com/2025/06/19/metro/international-students-visas-revocations-rejections/
Afghan who says he worked for the US Army is in ICE detention,,2025-06-19,https://www.cnn.com/2025/06/19/us/video/afghan-interpreter-detained-ice-lcl-digvid
